Round_num,Winner_Id,Loser_Id,WRank,LRank,WPts,LPts,Wsets,Lsets,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,SetsTotales,LabelWinnerRank,LabelWinnerPoints,LabelWinnerOddsB65,LabelWinnerOddsPS,LabelWinnerOddsMAX,LabelWinnerOddsAvg,WinnerRoundsWon,LoserRoundsWon,LabelWinnerRounds,LabelWinnerRoundsAndOddsAvg,WinnerRoundsLost,LoserRoundsLost,WinnerRoundsPlayed,LoserRoundsPlayed,LabelWinnerRoundsWonOverAll,LabelLoserRoundsWonOverAll
1,130,68,60,156.0,941,407.0,3.0,1.0,1.61,2.3,1.64,2.41,1.68,2.5,1.6,2.34,4,1.0,1.0,1,1,1,1,3,0,1,1,1,1,4,1,0.75,0.0
1,151,204,31,88.0,1316,710.0,3.0,0.0,1.11,6.5,1.1,8.39,1.14,8.49,1.1,7.04,3,1.0,1.0,1,1,1,1,3,0,1,1,1,1,4,1,0.75,0.0
1,112,290,153,112.0,412,551.0,3.0,1.0,1.44,2.75,1.53,2.68,1.62,2.79,1.5,2.59,4,0.0,0.0,1,1,1,1,1,1,0,1,0,2,1,3,1.0,0.3333
1,174,167,57,191.0,955,295.0,3.0,0.0,1.33,3.4,1.37,3.39,1.38,3.52,1.34,3.32,3,1.0,1.0,1,1,1,1,4,0,1,1,1,1,5,1,0.8,0.0
1,172,96,95,72.0,672,848.0,3.0,0.0,1.33,3.4,1.34,3.6,1.36,3.66,1.32,3.42,3,0.0,0.0,1,1,1,1,3,1,1,1,1,3,4,4,0.75,0.25
1,234,214,23,262.0,1695,207.0,3.0,0.0,1.06,10.0,1.04,15.77,1.06,15.77,1.04,11.45,3,1.0,1.0,1,1,1,1,5,1,1,1,2,1,7,2,0.7143,0.5
1,164,175,1,99.0,8660,654.0,3.0,0.0,1.01,26.0,1.01,33.62,1.01,34.0,1.01,21.46,3,1.0,1.0,1,1,1,1,7,3,1,1,0,2,7,5,1.0,0.6
1,270,282,63,109.0,906,565.0,3.0,2.0,1.8,2.0,1.9,2.01,1.95,2.21,1.81,2.02,5,1.0,1.0,1,1,1,1,3,0,1,1,4,1,7,1,0.4286,0.0
1,273,195,40,15.0,1159,2531.0,3.0,0.0,2.0,1.8,2.16,1.78,2.3,1.85,2.11,1.73,3,0.0,0.0,0,0,0,0,1,2,0,0,0,2,1,4,1.0,0.5
1,208,89,61,46.0,920,1044.0,3.0,2.0,1.66,2.2,1.75,2.2,1.76,2.26,1.69,2.18,5,0.0,0.0,1,1,1,1,1,0,1,1,2,4,3,4,0.3333,0.0
1,46,69,2,103.0,7980,600.0,3.0,0.0,1.1,7.0,1.16,6.26,1.16,8.0,1.13,6.25,3,1.0,1.0,1,1,1,1,2,2,0,1,4,1,6,3,0.3333,0.6667
1,186,253,56,101.0,956,645.0,3.0,0.0,1.12,6.0,1.1,8.63,1.16,8.63,1.1,7.08,3,1.0,1.0,1,1,1,1,3,2,1,1,3,5,6,7,0.5,0.2857
1,102,150,30,91.0,1326,693.0,3.0,0.0,1.14,5.5,1.13,7.12,1.15,7.8,1.12,6.54,3,1.0,1.0,1,1,1,1,2,0,1,1,1,6,3,6,0.6667,0.0
1,197,269,42,68.0,1083,862.0,3.0,0.0,2.5,1.53,2.78,1.51,2.8,1.57,2.58,1.52,3,1.0,1.0,0,0,0,0,3,0,1,1,1,3,4,3,0.75,0.0
1,203,268,38,54.0,1163,967.0,3.0,1.0,1.44,2.75,1.49,2.85,1.51,2.85,1.46,2.74,4,1.0,1.0,1,1,1,1,1,2,0,0,0,1,1,3,1.0,0.6667
1,101,264,70,39.0,853,1160.0,3.0,0.0,1.5,2.62,1.56,2.57,1.62,2.78,1.51,2.57,3,0.0,0.0,1,1,1,1,6,3,1,1,1,1,7,4,0.8571,0.75
1,32,153,37,33.0,1168,1218.0,3.0,1.0,1.61,2.3,1.67,2.35,1.68,2.49,1.62,2.31,4,0.0,0.0,1,1,1,1,4,2,1,1,0,2,4,4,1.0,0.5
1,21,40,48,77.0,1023,801.0,3.0,1.0,1.36,3.2,1.42,3.13,1.44,3.6,1.38,3.05,4,1.0,1.0,1,1,1,1,5,0,1,1,2,1,7,1,0.7143,0.0
1,71,11,8,297.0,3940,168.0,3.0,1.0,1.03,15.0,1.03,18.72,1.05,21.0,1.02,14.79,4,1.0,1.0,1,1,1,1,5,2,1,1,0,3,5,5,1.0,0.4
1,93,41,50,78.0,1010,784.0,3.0,1.0,1.5,2.62,1.49,2.83,1.54,2.83,1.5,2.63,4,1.0,1.0,1,1,1,1,1,4,0,0,1,3,2,7,0.5,0.5714
1,42,1,96,43.0,668,1070.0,3.0,1.0,4.0,1.25,4.37,1.26,2.31,1.75,2.16,1.69,4,0.0,0.0,0,0,0,0,3,2,1,1,1,2,4,4,0.75,0.5
1,288,55,7,71.0,3945,852.0,3.0,1.0,1.08,8.0,1.07,11.06,1.09,11.06,1.06,9.19,4,1.0,1.0,1,1,1,1,2,1,1,1,2,2,4,3,0.5,0.3333
1,50,217,35,94.0,1190,672.0,3.0,0.0,1.08,8.0,1.07,10.74,1.1,10.74,1.07,9.0,3,1.0,1.0,1,1,1,1,2,0,1,1,2,4,4,4,0.5,0.0
1,134,25,65,69.0,894,858.0,3.0,0.0,1.36,3.2,1.38,3.32,1.4,3.35,1.36,3.13,3,1.0,1.0,1,1,1,1,4,2,1,1,3,5,7,7,0.5714,0.2857
1,64,223,27,52.0,1599,971.0,3.0,0.0,1.53,2.5,1.59,2.53,1.67,2.53,1.59,2.38,3,1.0,1.0,1,1,1,1,1,2,0,0,5,2,6,4,0.1667,0.5
1,198,117,74,20.0,828,1838.0,3.0,2.0,4.5,1.2,4.94,1.22,5.1,1.22,4.63,1.2,5,0.0,0.0,0,0,0,0,2,2,0,0,1,4,3,6,0.6667,0.3333
1,206,252,89,59.0,704,947.0,3.0,2.0,2.2,1.66,2.24,1.73,2.45,1.73,2.3,1.62,5,0.0,0.0,0,0,0,0,3,1,1,1,3,3,6,4,0.5,0.25
1,277,209,132,98.0,475,656.0,3.0,2.0,1.9,1.9,2.07,1.85,2.1,1.91,1.98,1.83,5,0.0,0.0,0,0,0,0,4,1,1,1,2,4,6,5,0.6667,0.2
1,48,124,13,216.0,3095,260.0,3.0,0.0,1.12,6.0,1.19,5.43,1.19,6.75,1.13,5.89,3,1.0,1.0,1,1,1,1,2,0,1,1,3,1,5,1,0.4,0.0
1,142,191,12,186.0,3185,307.0,3.0,0.0,1.06,10.0,1.06,12.84,1.08,14.0,1.05,10.75,3,1.0,1.0,1,1,1,1,3,1,1,1,0,3,3,4,1.0,0.25
1,87,242,134,162.0,468,360.0,3.0,1.0,1.9,1.9,1.81,2.11,1.91,2.2,1.81,2.01,4,1.0,1.0,0,1,1,1,1,4,0,0,0,2,1,6,1.0,0.6667
1,210,160,92,73.0,689,847.0,3.0,1.0,2.3,1.61,2.31,1.69,2.35,1.69,2.25,1.65,4,0.0,0.0,0,0,0,0,4,3,1,1,3,4,7,7,0.5714,0.4286
1,248,128,4,66.0,5965,867.0,3.0,2.0,1.1,7.0,1.09,9.54,1.11,9.67,1.09,7.56,5,1.0,1.0,1,1,1,1,5,1,1,1,1,1,6,2,0.8333,0.5
1,266,62,158,18.0,391,2135.0,3.0,2.0,13.0,1.04,13.88,1.05,20.16,1.05,12.92,1.03,5,0.0,0.0,0,0,0,0,4,6,0,0,3,1,7,7,0.5714,0.8571
2,109,221,25,90.0,1620,703.0,3.0,1.0,1.44,2.75,1.48,2.88,1.5,2.9,1.45,2.77,4,1.0,1.0,1,1,1,1,5,0,1,1,1,2,6,2,0.8333,0.0
2,24,249,9,155.0,3820,410.0,3.0,0.0,1.1,7.0,1.12,7.74,1.13,8.5,1.1,6.92,3,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
2,184,147,26,210.0,1616,269.0,3.0,1.0,1.25,4.0,1.27,4.23,1.3,4.23,1.26,3.85,4,1.0,1.0,1,1,1,1,5,0,1,1,1,2,6,2,0.8333,0.0
2,14,122,195,149.0,291,418.0,3.0,1.0,2.5,1.53,2.64,1.55,2.86,1.62,2.58,1.51,4,0.0,0.0,0,0,0,0,3,3,0,0,2,4,5,7,0.6,0.4286
2,201,66,11,160.0,3455,367.0,3.0,0.0,1.08,8.0,1.09,9.46,1.1,14.75,1.07,8.51,3,1.0,1.0,1,1,1,1,2,0,1,1,1,1,3,1,0.6667,0.0
2,125,123,131,14.0,475,2920.0,3.0,1.0,2.75,1.44,2.76,1.51,3.0,1.51,2.75,1.46,4,0.0,0.0,0,0,0,0,1,1,0,0,0,3,1,4,1.0,0.25
2,121,34,55,223.0,965,249.0,3.0,1.0,1.16,5.0,1.19,5.42,1.21,5.8,1.17,5.09,4,1.0,1.0,1,1,1,1,2,0,1,1,1,1,3,1,0.6667,0.0
2,118,283,3,36.0,7075,1178.0,3.0,2.0,1.14,5.5,1.2,5.3,1.2,6.5,1.16,5.24,5,1.0,1.0,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
2,247,114,16,87.0,2505,710.0,3.0,2.0,1.33,3.4,1.4,3.23,1.41,3.41,1.36,3.15,5,1.0,1.0,1,1,1,1,5,0,1,1,1,3,6,3,0.8333,0.0
2,6,220,6,44.0,4648,1058.0,3.0,2.0,1.03,15.0,1.04,16.69,1.05,21.0,1.03,13.98,5,1.0,1.0,1,1,1,1,2,3,0,0,0,2,2,5,1.0,0.6
2,164,203,1,38.0,8660,1163.0,3.0,0.0,1.03,15.0,1.03,18.33,1.05,19.0,1.03,13.91,3,1.0,1.0,1,1,1,1,7,0,1,1,0,1,7,1,1.0,0.0
2,239,236,75,58.0,827,949.0,3.0,0.0,2.62,1.5,2.56,1.57,2.78,1.59,2.55,1.52,3,0.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1.0,0.0
2,82,76,29,51.0,1344,976.0,2.0,0.0,1.57,2.37,1.61,2.49,1.64,2.6,1.58,2.41,2,1.0,1.0,1,1,1,1,1,4,0,0,1,1,2,5,0.5,0.8
2,27,91,21,279.0,1740,183.0,3.0,0.0,1.25,4.0,1.29,4.05,1.32,4.15,1.27,3.8,3,1.0,1.0,1,1,1,1,5,3,1,1,0,2,5,5,1.0,0.6
2,102,101,30,70.0,1326,853.0,3.0,0.0,1.4,3.0,1.47,2.92,1.47,3.1,1.42,2.88,3,1.0,1.0,1,1,1,1,2,3,0,0,0,3,2,6,1.0,0.5
2,44,10,5,139.0,5525,451.0,3.0,0.0,1.03,15.0,1.04,15.03,1.05,34.0,1.03,13.88,3,1.0,1.0,1,1,1,1,7,1,1,1,0,2,7,3,1.0,0.3333
2,71,208,8,61.0,3940,920.0,3.0,0.0,1.12,6.0,1.12,7.38,1.15,7.75,1.11,6.8,3,1.0,1.0,1,1,1,1,4,0,1,1,1,1,5,1,0.8,0.0
2,273,42,40,96.0,1159,668.0,3.0,0.0,1.12,6.0,1.13,7.01,1.16,7.01,1.12,6.35,3,1.0,1.0,1,1,1,1,1,1,0,1,0,2,1,3,1.0,0.3333
2,46,186,2,56.0,7980,956.0,3.0,0.0,1.36,3.2,1.41,3.17,1.43,3.21,1.38,3.07,3,1.0,1.0,1,1,1,1,2,2,0,1,0,1,2,3,1.0,0.6667
2,151,197,31,42.0,1316,1083.0,3.0,1.0,1.2,4.5,1.2,5.28,1.22,5.5,1.18,4.85,4,1.0,1.0,1,1,1,1,1,0,1,1,2,3,3,3,0.3333,0.0
2,21,64,48,27.0,1023,1599.0,3.0,1.0,1.66,2.2,1.66,2.36,1.71,2.36,1.65,2.26,4,0.0,0.0,1,1,1,1,5,0,1,1,0,1,5,1,1.0,0.0
2,198,112,74,153.0,828,412.0,3.0,0.0,1.9,1.9,2.14,1.79,2.14,2.03,1.93,1.88,3,1.0,1.0,0,0,0,0,2,0,1,1,0,1,2,1,1.0,0.0
2,234,174,23,57.0,1695,955.0,3.0,1.0,1.44,2.75,1.51,2.76,1.51,2.9,1.46,2.71,4,1.0,1.0,1,1,1,1,3,1,1,1,2,3,5,4,0.6,0.25
2,50,270,35,63.0,1190,906.0,3.0,0.0,1.4,3.0,1.4,3.21,1.47,3.21,1.39,3.01,3,1.0,1.0,1,1,1,1,2,0,1,1,0,3,2,3,1.0,0.0
2,130,168,60,24.0,941,1628.0,3.0,0.0,2.5,1.53,2.71,1.52,2.78,1.55,2.58,1.51,3,0.0,0.0,0,0,0,0,1,1,0,0,2,2,3,3,0.3333,0.3333
2,48,277,13,132.0,3095,475.0,3.0,0.0,1.14,5.5,1.15,6.57,1.17,6.9,1.13,6.05,3,1.0,1.0,1,1,1,1,1,3,0,0,1,1,2,4,0.5,0.75
2,32,93,37,50.0,1168,1010.0,3.0,1.0,1.5,2.62,1.55,2.65,1.59,2.8,1.51,2.59,4,1.0,1.0,1,1,1,1,3,0,1,1,1,1,4,1,0.75,0.0
2,172,90,95,32.0,672,1232.0,3.0,1.0,2.75,1.44,2.68,1.53,3.0,1.56,2.61,1.5,4,0.0,0.0,0,0,0,0,2,0,1,1,1,1,3,1,0.6667,0.0
2,266,210,158,92.0,391,689.0,3.0,0.0,2.62,1.5,2.86,1.48,2.86,1.55,2.67,1.48,3,0.0,0.0,0,0,0,0,3,3,0,0,1,1,4,4,0.75,0.75
2,248,87,4,134.0,5965,468.0,3.0,1.0,1.02,17.0,0.972,35.02,1.04,35.02,1.01,19.24,4,1.0,1.0,1,1,1,1,4,0,1,1,1,1,5,1,0.8,0.0
2,142,206,12,89.0,3185,704.0,3.0,1.0,1.07,9.0,1.06,11.73,1.11,11.73,1.06,9.33,4,1.0,1.0,1,1,1,1,3,1,1,1,0,2,3,3,1.0,0.3333
2,288,134,7,65.0,3945,894.0,3.0,1.0,1.12,6.0,1.14,6.88,1.14,7.6,1.12,6.52,4,1.0,1.0,1,1,1,1,2,1,1,1,0,3,2,4,1.0,0.25
3,247,27,16,21.0,2505,1740.0,3.0,0.0,2.37,1.57,2.46,1.62,2.6,1.63,2.4,1.58,3,1.0,1.0,0,0,0,0,4,1,1,1,1,4,5,5,0.8,0.2
3,24,121,9,55.0,3820,965.0,3.0,0.0,1.3,3.5,1.29,4.01,1.35,4.03,1.28,3.7,3,1.0,1.0,1,1,1,1,1,0,1,1,0,2,1,2,1.0,0.0
3,164,14,1,195.0,8660,291.0,3.0,0.0,1.01,21.0,1.01,28.96,1.03,34.0,1.01,20.76,3,1.0,1.0,1,1,1,1,7,0,1,1,0,3,7,3,1.0,0.0
3,44,82,5,29.0,5525,1344.0,3.0,0.0,1.05,11.0,1.08,10.61,1.09,11.25,1.06,9.63,3,1.0,1.0,1,1,1,1,6,0,1,1,1,1,7,1,0.8571,0.0
3,125,184,131,26.0,475,1616.0,3.0,2.0,2.37,1.57,2.37,1.66,2.51,1.71,2.38,1.59,5,0.0,0.0,0,0,0,0,1,2,0,0,0,3,1,5,1.0,0.4
3,118,239,3,75.0,7075,827.0,3.0,0.0,1.08,8.0,1.1,8.66,1.12,9.25,1.08,7.89,3,1.0,1.0,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
3,109,201,25,11.0,1620,3455.0,3.0,1.0,2.5,1.53,2.63,1.55,2.78,1.62,2.53,1.53,4,0.0,0.0,0,0,0,0,5,0,1,1,0,2,5,2,1.0,0.0
3,6,102,6,30.0,4648,1326.0,3.0,0.0,1.16,5.0,1.19,5.34,1.2,5.5,1.17,5.11,3,1.0,1.0,1,1,1,1,1,1,0,1,1,1,2,2,0.5,0.5
3,142,130,12,60.0,3185,941.0,3.0,0.0,1.07,9.0,1.08,9.97,1.1,11.5,1.07,8.57,3,1.0,1.0,1,1,1,1,3,0,1,1,0,1,3,1,1.0,0.0
3,288,32,7,37.0,3945,1168.0,3.0,1.0,1.25,4.0,1.27,4.23,1.3,4.6,1.25,3.98,4,1.0,1.0,1,1,1,1,2,1,1,1,0,2,2,3,1.0,0.3333
3,46,151,2,31.0,7980,1316.0,3.0,0.0,1.66,2.2,1.66,2.37,1.7,2.4,1.65,2.26,3,1.0,1.0,1,1,1,1,2,0,1,1,0,1,2,1,1.0,0.0
3,234,266,23,158.0,1695,391.0,3.0,0.0,1.22,4.33,1.24,4.57,1.27,5.5,1.2,4.7,3,1.0,1.0,1,1,1,1,3,0,1,1,0,3,3,3,1.0,0.0
3,48,21,13,48.0,3095,1023.0,3.0,0.0,1.66,2.2,1.72,2.25,1.76,2.4,1.67,2.23,3,1.0,1.0,1,1,1,1,1,2,0,0,0,3,1,5,1.0,0.4
3,248,172,4,95.0,5965,672.0,3.0,0.0,1.05,11.0,1.04,15.04,1.06,16.0,1.04,11.77,3,1.0,1.0,1,1,1,1,4,0,1,1,0,2,4,2,1.0,0.0
3,71,50,8,35.0,3940,1190.0,3.0,2.0,1.16,5.0,1.16,6.18,1.18,6.75,1.14,5.77,5,1.0,1.0,1,1,1,1,1,1,0,1,3,1,4,2,0.25,0.5
3,273,198,40,74.0,1159,828.0,3.0,0.0,1.3,3.5,1.34,3.56,1.36,3.6,1.33,3.36,3,1.0,1.0,1,1,1,1,1,1,0,1,0,1,1,2,1.0,0.5
4,164,247,1,16.0,8660,2505.0,3.0,0.0,1.07,9.0,1.09,9.64,1.1,12.75,1.07,8.8,3,1.0,1.0,1,1,1,1,7,3,1,1,0,1,7,4,1.0,0.75
4,118,125,3,131.0,7075,475.0,3.0,0.0,1.06,10.0,1.06,12.16,1.08,13.75,1.05,10.24,3,1.0,1.0,1,1,1,1,4,0,1,1,1,1,5,1,0.8,0.0
4,44,24,5,9.0,5525,3820.0,3.0,2.0,1.14,5.5,1.15,6.54,1.19,6.88,1.14,5.82,5,1.0,1.0,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
4,6,109,6,25.0,4648,1620.0,3.0,0.0,1.1,7.0,1.11,8.06,1.12,9.25,1.09,7.64,3,1.0,1.0,1,1,1,1,1,1,0,1,0,4,1,5,1.0,0.2
4,71,48,8,13.0,3940,3095.0,3.0,1.0,1.57,2.37,1.62,2.45,1.66,3.03,1.57,2.43,4,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
4,273,248,40,4.0,1159,5965.0,3.0,1.0,4.5,1.2,4.45,1.25,4.8,1.27,4.37,1.22,4,0.0,0.0,0,0,0,0,1,2,0,0,0,2,1,4,1.0,0.5
4,288,142,7,12.0,3945,3185.0,1.0,1.0,1.8,2.0,1.88,2.04,1.91,2.1,1.82,2.01,2,1.0,1.0,1,1,1,1,2,1,1,1,0,2,2,3,1.0,0.3333
4,234,46,23,2.0,1695,7980.0,3.0,0.0,3.75,1.28,3.94,1.3,4.1,1.33,3.73,1.28,3,0.0,0.0,0,0,0,0,3,1,1,1,0,1,3,2,1.0,0.5
5,118,6,3,6.0,7075,4648.0,3.0,1.0,4.33,1.22,3.93,1.3,4.36,1.3,3.97,1.25,4,1.0,1.0,0,0,0,0,2,0,1,1,2,1,4,1,0.5,0.0
5,44,164,5,1.0,5525,8660.0,3.0,1.0,2.75,1.44,2.9,1.47,3.1,1.5,2.85,1.44,4,0.0,0.0,0,0,0,0,6,4,1,1,0,3,6,7,1.0,0.5714
5,234,288,23,7.0,1695,3945.0,3.0,2.0,2.1,1.72,2.14,1.79,2.31,1.8,2.15,1.72,5,0.0,0.0,0,0,0,0,1,0,1,1,2,2,3,2,0.3333,0.0
5,71,273,8,40.0,3940,1159.0,3.0,1.0,1.44,2.75,1.43,3.05,1.5,3.12,1.44,2.82,4,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
6,44,118,5,3.0,5525,7075.0,1.0,0.0,1.33,3.4,1.38,3.32,1.41,3.5,1.35,3.3,1,0.0,0.0,1,1,1,1,5,0,1,1,1,2,6,2,0.8333,0.0
6,71,234,8,23.0,3940,1695.0,3.0,1.0,1.44,2.75,1.45,2.97,1.5,3.08,1.44,2.83,4,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
7,44,71,5,8.0,5525,3940.0,3.0,0.0,1.16,5.5,1.19,5.53,1.22,6.0,1.18,5.09,3,1.0,1.0,1,1,1,1,5,0,1,1,0,1,5,1,1.0,0.0
