"",Date,Round,Winner,Loser,WRank,LRank,WPts,LPts,Wsets,Lsets,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,SetsTotales,LabelWinnerRank,LabelWinnerPoints,LabelWinnerOddsB65,LabelWinnerOddsPS,LabelWinnerOddsMAX,LabelWinnerOddsAvg,WinnerRoundsWon,LoserRoundsWon,LabelWinnerRounds,LabelWinnerRoundsAndOddsAvg
711,02/06/2021,2nd Round,Sabalenka A.,Sasnovich A.,4,103.0,6195,818.0,2.0,0.0,1.1,7.0,1.64,2.22,1.1,6.68,1.08,9.51,1.2,4.62,1.14,10.0,1.08,8.02,2,1.0,1.0,1,1,1,1,3,1,1,1
712,02/06/2021,2nd Round,Rybakina E.,Hibino N.,22,82.0,2683,998.0,2.0,0.0,1.14,5.5,1.06,8.95,6.02,1.12,1.21,4.88,1.54,2.49,1.21,6.1,1.16,5.23,2,1.0,1.0,1,1,1,1,2,0,1,1
713,03/06/2021,2nd Round,Muchova K.,Lepchenko V.,19,171.0,2816,430.0,2.0,0.0,1.25,4.0,1.17,4.85,2.44,1.54,1.29,3.91,4.86,1.18,1.35,4.5,1.26,3.91,2,1.0,1.0,1,1,1,1,2,0,1,1
714,03/06/2021,2nd Round,Pegula J.,Martincova T.,29,94.0,2219,853.0,2.0,0.0,1.22,4.33,1.1,6.68,1.08,7.96,1.31,3.73,2.19,1.71,1.34,4.36,1.28,3.69,2,1.0,1.0,1,1,1,1,2,0,1,1
715,03/06/2021,2nd Round,Kostyuk M.,Zheng S.,81,57.0,1000,1400.0,2.0,0.0,1.25,4.0,6.02,1.12,1.12,5.97,1.26,4.28,2.06,1.77,1.29,4.65,1.24,4.09,2,0.0,0.0,1,1,1,1,1,0,1,1
716,03/06/2021,2nd Round,Svitolina E.,Li A.,6,75.0,5835,1092.0,2.0,0.0,1.3,3.5,2.44,1.54,6.01,1.12,1.3,3.88,2.08,1.75,1.32,3.94,1.29,3.6,2,1.0,1.0,1,1,1,1,6,0,1,1
717,03/06/2021,2nd Round,Jabeur O.,Sharma A.,26,124.0,2415,677.0,2.0,0.0,1.22,4.33,1.08,7.96,1.39,2.94,1.25,4.38,1.73,2.1,1.32,4.55,1.24,4.11,2,1.0,1.0,1,1,1,1,3,0,1,1
718,03/06/2021,2nd Round,Kenin S.,Baptiste H.,5,203.0,5865,347.0,2.0,0.0,1.33,3.4,1.12,5.97,1.37,3.03,1.37,3.31,2.0,1.81,1.38,3.5,1.34,3.28,2,1.0,1.0,1,1,1,1,3,0,1,1
719,03/06/2021,2nd Round,Linette M.,Barty A.,45,1.0,1638,10175.0,1.0,0.0,6.0,1.12,6.01,1.12,3.52,1.29,5.9,1.16,3.0,1.39,8.0,1.16,5.75,1.14,1,0.0,0.0,0,0,0,0,2,1,1,1
720,03/06/2021,2nd Round,Krejcikova B.,Alexandrova E.,33,34.0,1973,1940.0,2.0,0.0,1.72,2.1,1.39,2.94,1.02,16.62,1.72,2.22,1.68,2.2,1.85,2.3,1.72,2.14,2,1.0,1.0,1,1,1,1,2,2,0,1
721,03/06/2021,2nd Round,Gracheva V.,Giorgi C.,88,80.0,879,1020.0,2.0,1.0,2.3,1.61,1.37,3.03,1.12,6.0,2.55,1.57,1.22,4.32,2.6,1.73,2.39,1.58,3,0.0,0.0,0,0,0,0,2,2,0,0
722,03/06/2021,2nd Round,Stephens S.,Pliskova Ka.,59,10.0,1346,4345.0,2.0,0.0,2.75,1.44,3.52,1.29,1.97,1.82,2.76,1.5,2.8,1.44,3.02,1.5,2.73,1.46,2,0.0,0.0,0,0,0,0,5,3,1,1
723,03/06/2021,2nd Round,Sakkari M.,Paolini J.,18,91.0,2830,863.0,2.0,0.0,1.16,5.0,1.02,16.62,1.52,2.51,1.16,5.94,1.32,3.43,1.17,6.3,1.15,5.6,2,1.0,1.0,1,1,1,1,3,0,1,1
724,03/06/2021,2nd Round,Mertens E.,Diyas Z.,15,93.0,3685,858.0,2.0,1.0,1.08,8.0,1.12,6.0,1.18,4.76,1.11,7.99,1.07,8.43,1.11,9.1,1.09,7.56,3,1.0,1.0,1,1,1,1,6,0,1,1
725,03/06/2021,2nd Round,Gauff C.,Wang Q.,25,39.0,2420,1700.0,2.0,0.0,1.14,5.5,1.97,1.82,1.41,2.85,1.16,6.01,2.47,1.55,1.17,6.5,1.15,5.54,2,1.0,1.0,1,1,1,1,2,1,1,1
726,03/06/2021,2nd Round,Brady J.,Ferro F.,14,51.0,3830,1500.0,2.0,1.0,1.53,2.5,1.52,2.51,1.56,2.4,1.54,2.64,2.4,1.58,1.64,2.8,1.51,2.56,3,1.0,1.0,1,1,1,1,1,1,0,1
727,03/06/2021,2nd Round,Kontaveit A.,Mladenovic K.,31,61.0,2145,1320.0,2.0,0.0,1.36,3.2,1.18,4.76,2.34,1.59,1.42,3.06,4.48,1.21,1.45,3.38,1.4,2.97,2,1.0,1.0,1,1,1,1,2,2,0,1
728,03/06/2021,2nd Round,Swiatek I.,Peterson R.,9,60.0,4435,1330.0,2.0,0.0,1.04,13.0,1.41,2.85,1.31,3.39,1.03,17.67,1.04,11.28,1.06,19.0,1.03,14.44,2,1.0,1.0,1,1,1,1,4,0,1,1
729,04/06/2021,3rd Round,Zidansek T.,Siniakova K.,85,68.0,920,1195.0,2.0,1.0,1.72,2.1,1.31,3.39,1.46,2.68,1.78,2.14,2.39,1.58,1.85,2.18,1.76,2.08,3,0.0,0.0,1,1,1,1,1,1,0,1
730,04/06/2021,3rd Round,Pavlyuchenkova A.,Sabalenka A.,32,4.0,2070,6195.0,2.0,1.0,4.5,1.2,1.5,2.57,1.28,3.65,4.22,1.26,1.75,2.09,4.8,1.29,4.38,1.22,3,0.0,0.0,0,0,0,0,1,0,1,1
731,04/06/2021,3rd Round,Rybakina E.,Vesnina E.,22,1096.0,2683,11.0,2.0,0.0,1.12,6.0,1.15,5.27,2.1,1.73,1.13,6.8,1.47,2.72,1.18,7.0,1.13,6.04,2,1.0,1.0,1,1,1,1,1,0,1,1
732,04/06/2021,3rd Round,Azarenka V.,Keys M.,16,24.0,3526,2606.0,2.0,0.0,1.61,2.3,1.46,2.68,1.29,3.63,1.61,2.45,1.71,2.16,1.69,2.55,1.62,2.31,2,1.0,1.0,1,1,1,1,1,4,0,0
733,04/06/2021,3rd Round,Williams S.,Collins D.,8,50.0,4821,1529.0,2.0,0.0,1.66,2.2,1.28,3.65,3.12,1.36,1.67,2.32,1.94,1.87,1.72,2.45,1.66,2.25,2,1.0,1.0,1,1,1,1,3,1,1,1
734,04/06/2021,3rd Round,Cirstea S.,Kasatkina D.,54,37.0,1444,1800.0,2.0,0.0,2.37,1.57,2.1,1.73,1.43,2.77,2.47,1.6,1.28,3.74,2.88,1.6,2.47,1.55,2,0.0,0.0,0,0,0,0,1,2,0,0
735,04/06/2021,3rd Round,Vondrousova M.,Hercog P.,21,73.0,2746,1106.0,2.0,0.0,1.5,2.62,1.29,3.63,1.76,2.05,1.43,3.02,2.24,1.66,1.54,3.05,1.45,2.79,2,1.0,1.0,1,1,1,1,2,0,1,1
736,04/06/2021,3rd Round,Badosa P.,Bogdan A.,35,102.0,1870,820.0,2.0,1.0,1.16,5.0,3.12,1.36,2.08,1.74,1.17,5.72,1.52,2.54,1.19,6.44,1.16,5.31,3,1.0,1.0,1,1,1,1,2,0,1,1
737,05/06/2021,3rd Round,Stephens S.,Muchova K.,59,19.0,1346,2816.0,2.0,0.0,2.5,1.53,1.43,2.77,1.7,2.15,2.46,1.61,1.05,10.78,2.64,1.61,2.49,1.54,2,0.0,0.0,0,0,0,0,4,0,1,1
738,05/06/2021,3rd Round,Krejcikova B.,Svitolina E.,33,6.0,1973,5835.0,2.0,0.0,2.2,1.66,1.76,2.05,3.55,1.29,2.21,1.74,1.25,3.98,2.32,1.74,2.19,1.69,2,0.0,0.0,0,0,0,0,2,3,0,0
739,05/06/2021,3rd Round,Kenin S.,Pegula J.,5,29.0,5865,2219.0,2.0,1.0,1.66,2.2,2.08,1.74,1.36,3.11,1.85,2.05,3.68,1.29,1.85,2.31,1.71,2.15,3,1.0,1.0,1,1,1,1,3,1,1,1
740,05/06/2021,3rd Round,Kostyuk M.,Gracheva V.,81,88.0,1000,879.0,2.0,0.0,1.36,3.2,1.7,2.15,1.29,3.57,1.4,3.18,1.59,2.37,1.42,3.4,1.37,3.13,2,1.0,1.0,1,1,1,1,1,0,1,1
741,05/06/2021,3rd Round,Sakkari M.,Mertens E.,18,15.0,2830,3685.0,2.0,1.0,1.8,2.0,3.55,1.29,1.45,2.76,1.79,2.13,2.07,1.77,1.86,2.13,1.8,2.02,3,0.0,0.0,1,1,1,1,1,2,0,0
742,05/06/2021,3rd Round,Swiatek I.,Kontaveit A.,9,31.0,4435,2145.0,2.0,0.0,1.16,5.0,1.36,3.11,1.52,2.52,1.16,5.89,1.4,2.96,1.19,6.75,1.14,5.72,2,1.0,1.0,1,1,1,1,4,1,1,1
743,05/06/2021,3rd Round,Jabeur O.,Linette M.,26,45.0,2415,1638.0,2.0,1.0,1.36,3.2,1.29,3.57,1.73,2.09,1.42,3.09,4.79,1.19,1.42,3.58,1.36,3.18,3,1.0,1.0,1,1,1,1,2,0,1,1
744,05/06/2021,3rd Round,Gauff C.,Brady J.,25,14.0,2420,3830.0,1.0,0.0,1.53,2.5,1.45,2.76,1.43,2.8,1.61,2.44,1.14,5.77,1.66,2.61,1.55,2.47,1,0.0,0.0,1,1,1,1,2,0,1,1
745,06/06/2021,4th Round,Zidansek T.,Cirstea S.,85,54.0,920,1444.0,2.0,0.0,2.1,1.72,1.52,2.52,3.57,1.29,2.17,1.78,1.48,2.66,2.23,1.83,2.1,1.75,2,0.0,0.0,0,0,0,0,1,0,1,1
746,06/06/2021,4th Round,Pavlyuchenkova A.,Azarenka V.,32,16.0,2070,3526.0,2.0,1.0,2.3,1.61,1.73,2.09,1.16,5.27,2.33,1.68,1.32,3.4,2.51,1.71,2.32,1.62,3,0.0,0.0,0,0,0,0,1,0,1,1
747,06/06/2021,4th Round,Badosa P.,Vondrousova M.,35,21.0,1870,2746.0,2.0,1.0,1.66,2.2,1.43,2.8,1.51,2.56,1.68,2.33,2.01,1.82,1.82,2.33,1.67,2.22,3,0.0,0.0,1,1,1,1,1,1,0,1
748,06/06/2021,4th Round,Rybakina E.,Williams S.,22,8.0,2683,4821.0,2.0,0.0,2.5,1.53,3.57,1.29,1.96,1.84,2.53,1.59,2.24,1.66,2.74,1.63,2.5,1.55,2,0.0,0.0,0,0,0,0,1,1,0,0
749,07/06/2021,4th Round,Krejcikova B.,Stephens S.,33,59.0,1973,1346.0,2.0,0.0,1.53,2.5,1.16,5.27,2.27,1.62,1.56,2.6,1.21,4.52,1.7,2.78,1.53,2.51,2,1.0,1.0,1,1,1,1,1,3,0,0
750,07/06/2021,4th Round,Gauff C.,Jabeur O.,25,26.0,2420,2415.0,2.0,0.0,1.57,2.37,1.51,2.56,1.38,3.05,1.65,2.39,1.71,2.17,1.73,2.46,1.6,2.36,2,1.0,1.0,1,1,1,1,2,0,1,1
751,07/06/2021,4th Round,Sakkari M.,Kenin S.,18,5.0,2830,5865.0,2.0,0.0,1.53,2.5,1.96,1.84,1.92,1.89,1.55,2.64,1.17,5.21,1.6,2.73,1.52,2.54,2,0.0,0.0,1,1,1,1,1,1,0,1
752,07/06/2021,4th Round,Swiatek I.,Kostyuk M.,9,81.0,4435,1000.0,2.0,0.0,1.11,6.5,2.27,1.62,1.19,4.64,1.13,7.07,1.34,3.32,1.14,8.1,1.11,6.57,2,1.0,1.0,1,1,1,1,3,0,1,1
753,08/06/2021,Quarterfinals,Zidansek T.,Badosa P.,85,35.0,920,1870.0,2.0,1.0,3.5,1.3,1.38,3.05,1.09,7.55,3.47,1.36,2.23,1.67,3.65,1.38,3.37,1.33,3,0.0,0.0,0,0,0,0,1,0,1,1
754,08/06/2021,Quarterfinals,Pavlyuchenkova A.,Rybakina E.,32,22.0,2070,2683.0,2.0,1.0,2.3,1.61,1.92,1.89,1.66,2.23,2.25,1.72,1.7,2.16,2.51,1.8,2.23,1.67,3,0.0,0.0,0,0,0,0,1,0,1,1
755,09/06/2021,Quarterfinals,Krejcikova B.,Gauff C.,33,25.0,1973,2420.0,2.0,0.0,2.0,1.8,1.19,4.64,1.22,4.29,2.02,1.89,5.2,1.17,2.1,1.91,1.97,1.85,2,0.0,0.0,0,0,0,0,1,1,0,0
756,09/06/2021,Quarterfinals,Sakkari M.,Swiatek I.,18,9.0,2830,4435.0,2.0,0.0,4.0,1.25,1.09,7.55,1.34,3.33,4.01,1.29,1.51,2.62,4.25,1.3,3.85,1.27,2,0.0,0.0,0,0,0,0,1,2,0,0
757,10/06/2021,Semifinals,Pavlyuchenkova A.,Zidansek T.,32,85.0,2070,920.0,2.0,0.0,1.57,2.37,1.66,2.23,2.68,1.46,1.49,2.82,1.47,2.75,1.61,2.82,1.55,2.5,2,1.0,1.0,1,1,1,1,1,0,1,1
758,10/06/2021,Semifinals,Krejcikova B.,Sakkari M.,33,18.0,1973,2830.0,2.0,1.0,2.37,1.57,1.22,4.29,1.24,4.0,2.27,1.71,2.23,1.68,2.55,1.71,2.37,1.6,3,0.0,0.0,0,0,0,0,1,0,1,1
759,12/06/2021,The Final,Krejcikova B.,Pavlyuchenkova A.,33,32.0,1973,2070.0,2.0,1.0,1.8,2.1,1.34,3.33,2.15,1.68,1.74,2.23,1.59,2.43,1.85,2.37,1.74,2.14,3,0.0,0.0,1,1,1,1,1,0,1,1
760,22/05/2022,1st Round,Cirstea S.,Maria T.,26,105.0,1670,612.0,2.0,0.0,1.3,3.5,2.68,1.46,1.53,2.46,1.3,3.87,1.11,6.78,1.33,4.0,1.29,3.58,2,1.0,1.0,1,1,1,1,4,2,1,1
761,22/05/2022,1st Round,Osorio M.,Tan H.,66,106.0,989,608.0,2.0,0.0,1.4,3.0,1.24,4.0,1.1,7.12,1.47,2.89,3.98,1.25,1.47,3.26,1.39,3.02,2,1.0,1.0,1,1,1,1,1,1,0,1
762,22/05/2022,1st Round,Stephens S.,Niemeier J.,64,102.0,1000,650.0,2.0,1.0,3.0,1.4,2.15,1.68,5.98,1.12,2.74,1.51,2.29,1.63,3.0,1.55,2.7,1.47,3,1.0,1.0,0,0,0,0,6,0,1,1
763,22/05/2022,1st Round,Haddad Maia B.,Bucsa C.,48,134.0,1158,471.0,2.0,1.0,1.36,3.2,1.53,2.46,1.22,4.14,1.34,3.51,1.1,7.17,1.38,3.87,1.33,3.37,3,1.0,1.0,1,1,1,1,1,0,1,1
764,22/05/2022,1st Round,Linette M.,Jabeur O.,52,6.0,1111,4380.0,2.0,1.0,6.0,1.12,1.1,7.12,1.51,2.55,7.14,1.12,4.03,1.24,7.4,1.17,6.49,1.12,3,0.0,0.0,0,0,0,0,4,3,1,1
765,22/05/2022,1st Round,Muchova K.,Monnet C.,81,253.0,808,276.0,2.0,0.0,1.1,7.0,5.98,1.12,3.1,1.35,1.12,7.41,1.26,3.93,1.13,8.5,1.1,7.03,2,1.0,1.0,1,1,1,1,3,0,1,1
766,22/05/2022,1st Round,Kanepi K.,Muguruza G.,46,10.0,1177,3060.0,2.0,1.0,2.1,1.72,1.22,4.14,1.06,9.18,2.06,1.83,1.05,10.31,2.21,1.91,2.03,1.79,3,0.0,0.0,0,0,0,0,3,5,0,0
767,22/05/2022,1st Round,Sasnovich A.,Wang Xin.,47,77.0,1171,864.0,2.0,0.0,1.5,2.62,1.51,2.55,2.6,1.49,1.48,2.84,1.04,11.45,1.51,3.0,1.44,2.79,2,1.0,1.0,1,1,1,1,5,0,1,1
768,22/05/2022,1st Round,Siniakova K.,Martic P.,56,76.0,1062,869.0,2.0,0.0,2.75,1.44,3.1,1.35,1.3,3.43,3.2,1.4,1.56,2.44,3.38,1.5,2.97,1.4,2,1.0,1.0,0,0,0,0,5,4,1,1
769,22/05/2022,1st Round,Teichmann J.,Pera B.,24,116.0,1783,552.0,2.0,0.0,1.4,3.0,1.06,9.18,1.33,3.26,1.41,3.1,1.65,2.26,1.46,3.2,1.4,2.97,2,1.0,1.0,1,1,1,1,1,2,0,0
770,22/05/2022,1st Round,Danilovic O.,Galfi D.,172,96.0,377,695.0,2.0,1.0,2.1,1.72,2.6,1.49,1.49,2.55,2.2,1.74,3.52,1.3,2.3,1.75,2.14,1.72,3,0.0,0.0,0,0,0,0,1,0,1,1
771,22/05/2022,1st Round,Gracheva V.,Sharma A.,71,124.0,914,510.0,2.0,1.0,1.44,2.75,1.3,3.43,4.54,1.19,1.41,3.11,2.42,1.57,1.49,3.13,1.42,2.88,3,1.0,1.0,1,1,1,1,2,2,0,1
772,22/05/2022,1st Round,Van Uytvanck A.,Li A.,60,67.0,1035,981.0,0.0,1.0,1.72,2.1,1.33,3.26,1.56,2.39,1.78,2.15,1.56,2.44,1.86,2.19,1.76,2.08,1,1.0,1.0,1,1,1,1,4,1,1,1
773,22/05/2022,1st Round,Sakkari M.,Burel C.,3,94.0,4726,714.0,2.0,0.0,1.07,9.0,1.49,2.55,1.2,4.47,1.09,9.03,2.71,1.47,1.11,10.25,1.07,8.45,2,1.0,1.0,1,1,1,1,5,1,1,1
774,22/05/2022,1st Round,Mertens E.,Ruse E.G.,32,51.0,1505,1116.0,2.0,0.0,1.5,2.62,4.54,1.19,3.09,1.36,1.56,2.58,2.23,1.66,1.58,2.62,1.54,2.49,2,1.0,1.0,1,1,1,1,6,0,1,1
775,22/05/2022,1st Round,Gauff C.,Marino R.,23,115.0,1886,557.0,2.0,0.0,1.25,4.0,1.56,2.39,1.03,12.98,1.23,4.6,1.13,6.02,1.26,4.95,1.22,4.31,2,1.0,1.0,1,1,1,1,3,0,1,1
776,22/05/2022,1st Round,Vekic D.,Bjorklund M.,100,148.0,652,433.0,2.0,0.0,1.53,2.5,1.2,4.47,1.45,2.68,1.49,2.8,1.2,4.49,1.65,2.8,1.54,2.49,2,1.0,1.0,1,1,1,1,3,0,1,1
777,22/05/2022,1st Round,Bencic B.,Jani R.L.,14,145.0,2525,439.0,2.0,0.0,1.05,11.0,3.09,1.36,1.55,2.41,1.05,12.52,4.44,1.21,1.06,13.0,1.05,11.16,2,1.0,1.0,1,1,1,1,4,0,1,1
778,22/05/2022,1st Round,Fernandez L.A.,Mladenovic K.,18,107.0,2245,606.0,2.0,0.0,1.14,5.5,1.03,12.98,1.3,3.48,1.15,6.18,1.34,3.27,1.17,6.75,1.14,5.8,2,1.0,1.0,1,1,1,1,3,4,0,0
779,22/05/2022,1st Round,Bouzkova M.,Gasanova A.,69,154.0,945,418.0,2.0,0.0,1.2,4.5,1.45,2.68,1.41,2.86,1.19,5.2,1.34,3.28,1.29,6.05,1.19,4.87,2,1.0,1.0,1,1,1,1,1,0,1,1
780,23/05/2022,1st Round,Petkovic A.,Dodin O.,65,84.0,997,788.0,2.0,0.0,1.9,1.9,1.55,2.41,1.02,14.19,1.74,2.21,1.11,6.67,1.9,2.21,1.79,2.03,2,1.0,1.0,0,1,1,1,4,1,1,1
781,23/05/2022,1st Round,Anisimova A.,Osaka N.,28,38.0,1610,1295.0,2.0,0.0,1.53,2.5,1.3,3.48,1.53,2.46,1.54,2.64,1.52,2.56,1.61,2.85,1.5,2.59,2,1.0,1.0,1,1,1,1,3,4,0,0
782,23/05/2022,1st Round,Trevisan M.,Dart H.,59,111.0,1038,594.0,2.0,0.0,1.22,4.33,1.41,2.86,2.13,1.7,1.18,5.41,1.95,1.86,1.23,5.52,1.19,4.75,2,1.0,1.0,1,1,1,1,3,0,1,1
783,23/05/2022,1st Round,Andreescu B.,Bonaventure Y.,72,168.0,913,380.0,2.0,1.0,1.08,8.0,1.02,14.19,2.03,1.77,1.1,8.43,1.6,2.34,1.12,8.5,1.09,7.52,3,1.0,1.0,1,1,1,1,2,0,1,1
784,23/05/2022,1st Round,Zheng Q.,Zanevska M.,74,62.0,879,1015.0,2.0,0.0,1.66,2.2,1.53,2.46,1.24,3.93,1.66,2.34,1.16,5.36,1.74,2.34,1.67,2.22,2,0.0,0.0,1,1,1,1,1,0,1,1
785,23/05/2022,1st Round,Saville D.,Grammatikopoulou V.,127,187.0,496,355.0,2.0,0.0,1.16,5.0,2.13,1.7,1.49,2.59,1.17,5.62,1.23,4.13,1.22,5.62,1.17,5.1,2,1.0,1.0,1,1,1,1,1,0,1,1
786,23/05/2022,1st Round,Azarenka V.,Bogdan A.,15,93.0,2440,716.0,2.0,1.0,1.3,3.5,2.03,1.77,1.29,3.53,1.3,3.86,1.53,2.51,1.36,4.15,1.31,3.47,3,1.0,1.0,1,1,1,1,4,3,1,1
787,23/05/2022,1st Round,Kvitova P.,Bondar A.,34,61.0,1435,1033.0,2.0,0.0,1.72,2.1,1.24,3.93,1.58,2.36,1.75,2.18,4.17,1.23,1.8,2.28,1.7,2.15,2,1.0,1.0,1,1,1,1,6,0,1,1
788,23/05/2022,1st Round,Swiatek I.,Tsurenko L.,1,119.0,7061,537.0,2.0,0.0,1.02,17.0,1.49,2.59,3.04,1.37,1.02,22.11,2.36,1.59,1.02,25.0,1.01,18.06,2,1.0,1.0,1,1,1,1,4,3,1,1
789,23/05/2022,1st Round,Riske A.,Yastremska D.,43,82.0,1201,804.0,2.0,0.0,2.5,1.53,1.29,3.53,1.11,6.51,2.54,1.57,1.18,4.96,2.6,1.67,2.43,1.56,2,1.0,1.0,0,0,0,0,1,0,1,1
790,23/05/2022,1st Round,Parry D.,Krejcikova B.,97,2.0,682,4911.0,2.0,1.0,4.5,1.2,1.58,2.36,1.48,2.63,4.32,1.25,1.08,8.23,4.75,1.25,4.31,1.22,3,0.0,0.0,0,0,0,0,2,2,0,0
791,23/05/2022,1st Round,Kovinic D.,Samsonova L.,95,27.0,713,1670.0,2.0,1.0,2.75,1.44,3.04,1.37,1.27,3.64,2.94,1.45,1.16,5.17,3.1,1.45,2.83,1.42,3,0.0,0.0,0,0,0,0,2,0,1,1
792,23/05/2022,1st Round,Jacquemot E.,Watson H.,215,103.0,323,633.0,2.0,0.0,1.9,1.9,1.11,6.51,1.16,5.15,2.02,1.87,2.13,1.72,2.05,1.95,1.94,1.87,2,0.0,0.0,0,0,0,0,1,2,0,0
793,23/05/2022,1st Round,Jeanjean L.,Parrizas Diaz N.,227,45.0,307,1190.0,2.0,0.0,4.5,1.2,1.48,2.63,3.39,1.31,4.34,1.25,2.35,1.6,4.59,1.27,4.24,1.22,2,0.0,0.0,0,0,0,0,1,0,1,1
794,23/05/2022,1st Round,Raducanu E.,Noskova L.,12,184.0,2910,359.0,2.0,1.0,1.4,3.0,1.27,3.64,2.2,1.66,1.42,3.08,1.19,4.68,1.42,3.32,1.38,3.07,3,1.0,1.0,1,1,1,1,1,0,1,1
795,23/05/2022,1st Round,Schmiedlova A.,Kucova K.,92,88.0,724,771.0,2.0,1.0,1.5,2.62,1.16,5.15,1.11,6.47,1.47,2.88,1.08,8.16,1.53,3.0,1.46,2.73,3,0.0,0.0,1,1,1,1,2,1,1,1
796,23/05/2022,1st Round,Tomljanovic A.,Kontaveit A.,42,5.0,1216,4446.0,2.0,0.0,3.5,1.3,3.39,1.31,1.48,2.62,3.51,1.34,3.06,1.38,4.0,1.4,3.35,1.33,2,0.0,0.0,0,0,0,0,2,3,0,0
797,23/05/2022,1st Round,Kudermetova V.,Zhu L.,29,99.0,1585,675.0,2.0,1.0,1.22,4.33,2.2,1.66,1.07,8.48,1.26,4.2,1.22,4.31,1.25,4.77,1.22,4.35,3,1.0,1.0,1,1,1,1,4,0,1,1
798,23/05/2022,1st Round,Kerber A.,Frech M.,17,89.0,2354,760.0,2.0,1.0,1.36,3.2,1.11,6.47,1.44,2.71,1.41,3.15,2.17,1.7,1.41,3.52,1.37,3.1,3,1.0,1.0,1,1,1,1,2,1,1,1
799,24/05/2022,1st Round,Pliskova Ka.,Andrianjafitrimo T.,8,141.0,3678,456.0,2.0,1.0,1.11,6.5,1.48,2.62,1.39,2.92,1.12,7.29,1.1,6.88,1.12,7.5,1.11,6.86,3,1.0,1.0,1,1,1,1,6,0,1,1
800,24/05/2022,1st Round,Collins D.,Tomova V.,9,140.0,3315,459.0,2.0,0.0,1.12,6.0,1.07,8.48,1.19,4.61,1.12,7.42,2.19,1.68,1.14,7.42,1.12,6.3,2,1.0,1.0,1,1,1,1,4,0,1,1
801,24/05/2022,1st Round,Krunic A.,Rakhimova K.,114,109.0,562,599.0,2.0,0.0,1.5,2.62,1.44,2.71,1.52,2.52,1.56,2.58,1.13,5.91,1.6,2.65,1.53,2.51,2,0.0,0.0,1,1,1,1,2,1,1,1
802,24/05/2022,1st Round,Ostapenko J.,Bronzetti L.,13,73.0,2536,890.0,2.0,0.0,1.4,3.0,1.39,2.92,1.35,3.15,1.41,3.13,1.52,2.56,1.44,3.2,1.39,3.0,2,1.0,1.0,1,1,1,1,3,0,1,1
803,24/05/2022,1st Round,Cornet A.,Doi M.,40,98.0,1266,680.0,2.0,0.0,1.2,4.5,1.19,4.61,1.18,4.75,1.2,5.17,4.2,1.23,1.23,5.3,1.19,4.75,2,1.0,1.0,1,1,1,1,5,0,1,1
804,24/05/2022,1st Round,Volynets K.,Golubic V.,135,53.0,468,1086.0,2.0,1.0,2.0,1.8,1.52,2.52,1.21,4.46,2.05,1.85,4.0,1.25,2.15,1.86,2.03,1.8,3,0.0,0.0,0,0,0,0,1,1,0,0
805,24/05/2022,1st Round,Rybakina E.,Rus A.,16,78.0,2420,857.0,2.0,1.0,1.2,4.5,1.35,3.15,1.47,2.63,1.26,4.25,1.28,3.71,1.31,4.5,1.25,4.02,3,1.0,1.0,1,1,1,1,3,0,1,1
806,24/05/2022,1st Round,Alexandrova E.,Minnen G.,31,83.0,1531,792.0,2.0,0.0,1.1,7.0,1.18,4.75,1.08,7.76,1.1,8.33,1.13,6.13,1.11,8.5,1.09,7.54,2,1.0,1.0,1,1,1,1,5,0,1,1
807,24/05/2022,1st Round,Garcia C.,Townsend T.,79,342.0,855,180.0,2.0,0.0,2.5,1.53,1.21,4.46,2.84,1.42,2.34,1.66,1.68,2.19,2.5,1.7,2.31,1.61,2,1.0,1.0,0,0,0,0,7,3,1,1
808,24/05/2022,1st Round,Begu I.,Paolini J.,63,55.0,1004,1074.0,2.0,1.0,1.44,2.75,1.47,2.63,1.63,2.24,1.49,2.79,1.36,3.14,1.5,2.85,1.47,2.73,3,0.0,0.0,1,1,1,1,5,2,1,1
809,24/05/2022,1st Round,Keys M.,Kalinskaya A.,22,86.0,1899,784.0,2.0,1.0,1.36,3.2,1.08,7.76,12.38,1.03,1.37,3.35,2.96,1.4,1.42,3.4,1.36,3.17,3,1.0,1.0,1,1,1,1,6,0,1,1
810,24/05/2022,1st Round,Rogers S.,Martincova T.,50,54.0,1134,1083.0,2.0,0.0,1.72,2.1,2.84,1.42,2.25,1.63,1.81,2.1,1.95,1.86,1.86,2.15,1.77,2.06,2,1.0,1.0,1,1,1,1,4,1,1,1
811,24/05/2022,1st Round,Sherif M.,Kostyuk M.,49,58.0,1135,1050.0,2.0,0.0,2.0,1.8,1.63,2.24,1.36,3.11,2.01,1.88,1.23,4.2,2.1,1.98,1.94,1.86,2,1.0,1.0,0,0,0,0,1,1,0,0
812,24/05/2022,1st Round,Putintseva Y.,Bara I.,37,112.0,1365,574.0,2.0,0.0,1.16,5.0,12.38,1.03,1.1,6.69,1.14,6.48,1.29,3.58,1.2,7.1,1.16,5.26,2,1.0,1.0,1,1,1,1,5,1,1,1
813,24/05/2022,1st Round,Kalinina A.,Baptiste H.,36,123.0,1387,512.0,0.0,0.0,1.2,4.5,2.25,1.63,1.27,3.67,1.23,4.64,2.85,1.43,1.24,4.73,1.21,4.4,0,1.0,1.0,1,1,1,1,2,1,1,1
